Letter,ID,P1,P2
RM1,25205003,-130.912384,-84.52565765
RM1,25205003,-22.70347214,-142.9427338
RM1,25205003,-119.9019547,-99.76035309
RM1,25205003,-185.8118896,-84.4935379
RM1,25205003,-49.63925171,-214.4341736
RM1,25205003,-123.0982742,-43.14221954
RM1,25205003,-167.5736237,-231.6605377
RM1,25205003,-107.4620285,-106.2413254
RM1,25205003,-69.48370361,-187.2815552
RM1,25205003,-43.07797241,-101.0613708
RM1,25205003,-79.09674072,-158.4424438
RM1,25205003,-144.3722382,-179.1622772
RM1,25205003,-118.2877426,-110.3531723
RM1,25205003,-119.0265884,-167.8547058
RM1,25205003,-123.1705551,-136.5982819
RM1,25205003,-94.98194885,-16.24659538
RM1,25205003,-23.217453,-50.07292175
RM1,25205003,-52.44204712,-78.07681274
RM1,25205003,-98.893013,-32.3646965
RM1,25205003,-39.82543945,-113.6779785
RM1,25205003,-72.02148438,-102.5390625
RM1,25205003,-120.0947037,-95.07028961
RM1,25205003,-40.29926682,-79.97211456
RM1,25205003,-47.04525757,-87.32846069
RM1,25205003,-85.97122955,-74.98490143
RM1,25205003,-76.08514404,-71.20233154
RM1,25205003,-16.07794571,-63.68536758
RM1,25205003,-32.5012207,-66.07055664
RM1,25205003,-16.64814186,-86.83856964
RM1,25205003,-70.71244049,-81.08841705
RM1,25205003,-73.23415375,-82.38942719
RM1,25205003,-83.94743347,-76.01286316
RM1,25205003,-120.2231979,-50.643116
RM1,25205003,-21.17759323,-88.31626129
RM1,25205003,-117.7657242,-70.15830231
RM1,25205003,-70.88108826,-94.07444763
RM1,25205003,-59.08363724,-72.51137543
RM1,25205003,-47.80016327,-81.97985077
RM1,25205003,-107.0926056,-70.47151184
RM1,25205003,-76.39031982,-14.13445759
RM1,25205003,-39.09462357,-68.39150238
RM1,25205003,-88.54113007,-86.09972382
RM1,25205003,-74.27817535,-66.34360504
RM1,25205003,-61.38048553,-82.74279022
RM1,25205003,-72.7201767,-86.75826263
RM1,25205003,-49.9685173,-55.46168137
RM1,25205003,-68.46377563,-87.38467407
RM1,25205003,-80.47003174,-94.50811768
RM1,25205003,-93.54441071,-63.63718033
RM1,25205003,-98.12204742,-30.98337364
RM1,25205003,-30.40514565,-80.45397186
RM1,25205003,-46.7240181,-63.20351028
RM1,25205003,-73.85253906,-108.6425781
RM1,25205003,-56.24871445,-80.0524292
RM1,25205003,-12.19900036,-123.8933334
RM1,25205003,-80.12470245,-70.35907745
RM1,25205003,-85.02358246,-91.12709808
RM1,25205003,-100.3546448,-66.17495728
RM1,25205003,-57.4533577,-91.02268982
RM1,25205003,-61.81415939,-12.98603249
RM1,25205003,-74.76806641,-61.34033203
RM1,25205003,-23.6430912,-59.04348373
RM1,25205003,-78.20530701,-69.66038513
RM1,25205003,-26.58241653,-93.72109222
RM1,25205003,-114.0955887,-60.99500275
RM1,25205003,-42.77279663,-87.93881226
RM1,25205003,-26.63060188,-89.49681091
RM1,25205003,-76.11726379,-15.0821085
RM1,25205003,-70.19042969,-52.49023438
RM1,25205003,-47.55923462,-67.70083618
RM1,25205003,-35.58510208,-86.85463715
RM1,25205003,-44.13805389,-74.65563202
RM1,25205003,-33.01520157,-79.4019165
RM1,25205003,-75.53100586,-61.49291992
RM1,25205003,-23.44231796,-66.77728271
RM1,25205003,-41.43162918,-62.18358231
RM1,25205003,-28.56605911,-10.25551224
RM1,25205003,-36.57290649,-65.25942993
RM1,25205003,-46.64370728,-73.49917603
RM1,25205003,-5.453009129,-85.40906525
RM1,25205003,-59.22016525,-1.84711659
RM1,25205003,-25.7471981,-67.25110626
RM1,25205003,-70.68834686,-67.02623749
RM1,25205003,-57.87096405,-50.5467453
RM1,25205003,-4.746286392,-85.31269073
RM1,25205003,-77.52268219,-52.49826431
RM1,25205003,-20.57527161,-93.20710754
RM1,25205003,-67.37960052,-43.57588959
RM1,25205003,-137.8912659,-57.93521118
RM1,25205003,-16.96134949,-93.2552948
RM1,25205003,-44.36292267,-82.81507111
RM1,25205003,-71.67615509,-57.02771759
RM1,25205003,-66.85758972,-43.05387878
RM1,25205003,-12.48008347,-34.45273972
RM1,25205003,-64.39208984,-59.50927734
RM1,25205003,-97.12620544,-54.40159988
RM1,25205003,-93.44803619,-108.0964737
RM1,25205003,-90.66933441,-110.810936
RM1,25205003,-109.3171768,-102.6033096
RM1,25205003,-94.46796417,-70.05390167
RM1,25205003,-77.99650574,-91.42424011
RM1,25205003,-19.65974426,-100.8365021
RM1,25205003,-94.22703552,-81.40965271
RM1,25205003,-76.97657776,-75.14552307
RM1,25205003,-17.4271431,-70.52773285
RM1,25205003,-7.910477638,-86.03547668
RM1,25205003,-8.609169006,-83.68241119
RM1,25205003,-71.23445129,-70.62409973
RM1,25205003,-109.8873749,-67.1627655
RM1,25205003,-56.38524246,-61.87840652
RM1,25205003,-7.372404575,-70.23861694
RM1,25205003,-73.89269257,-62.90636444
RM1,25205003,-33.35250092,-76.07711029
RM1,25205003,-76.43047333,-35.53691483
RM1,25205003,-49.11723709,-54.61040115
RM1,25205003,-76.06907654,-43.72044754
RM1,25205003,-12.40780449,-64.28768921
RM1,25205003,-47.54317474,-51.20528412
RM1,25205003,-44.80462265,-67.99798584
RM1,25205003,-82.12441254,-49.16542435
RM1,25205003,-67.22701263,-50.13716888
RM1,25205003,-59.24425507,-42.76476288
RM1,25205003,-68.82517242,-56.0077858
RM1,25205003,-66.07859039,-53.26120377
RM1,25205003,-58.71421432,-22.09312057
RM1,25205003,-52.24930573,-37.60086823
RM1,25205003,-62.60118866,-83.96349335
RM1,25205003,-61.33230209,-47.90456772
RM1,25205003,-86.50127411,-44.99736404
RM1,25205003,-76.29394531,-17.70019531
RM1,25205003,-64.58483124,-62.14342499
RM1,25205003,-79.16902161,-42.54792786
RM1,25205003,-13.28317738,-54.78708267
RM1,25205003,-59.71005249,-76.79989624
RM1,25205003,-78.18924713,-33.02323151
RM2,25205015,-82.19668579,-77.31387329
RM2,25205015,-103.1976013,-116.6253357
RM2,25205015,-115.4929733,-138.0759735
RM2,25205015,-162.7068787,-143.7859802
RM2,25205015,-150.4516602,-105.2856445
RM2,25205015,-171.5248566,-132.4623566
RM2,25205015,-233.3470459,-75.26598358
RM2,25205015,-204.9335632,-65.77341461
RM2,25205015,-181.2503204,-74.438797
RM2,25205015,-152.6119843,-65.33171082
RM2,25205015,-180.4311676,-74.84034729
RM2,25205015,-204.7970428,-129.7238007
RM2,25205015,-159.4141846,-49.55091095
RM2,25205015,-155.2621918,-105.8237152
RM2,25205015,-189.3374786,-57.50154114
RM2,25205015,-184.4867859,-79.50632477
RM2,25205015,-149.4959717,-122.6405106
RM2,25205015,-169.5894012,-65.21927643
RM2,25205015,-142.1797943,-90.91025543
RM2,25205015,-151.7606964,-129.1776886
RM2,25205015,-132.7755585,-124.2306366
RM2,25205015,-147.2473145,-75.22583008
RM2,25205015,-143.3844299,-95.16665649
RM2,25205015,-151.3993073,-105.6229477
RM2,25205015,-148.3314972,-108.658638
RM2,25205015,-143.8662872,-127.9971466
RM2,25205015,-225.9425049,-81.2891922
RM2,25205015,-159.1009827,-90.74160767
RM2,25205015,-119.1711426,-91.70532227
RM2,25205015,-118.7856598,-126.1098785
RM2,25205015,-150.8532104,-39.76922226
RM2,25205015,-101.2541122,-74.39864349
RM2,25205015,-124.4876251,-64.673172
RM2,25205015,-109.0762482,-48.04109192
RM2,25205015,-119.9983292,-73.00125885
RM2,25205015,-79.22524261,-126.2223129
RM2,25205015,-73.21809387,-147.0706329
RM2,25205015,-129.0251007,-81.41768646
RM2,25205015,-156.5632019,-60.12765884
RM2,25205015,-216.2491608,-168.0313873
RM2,25205015,-122.0221252,-62.81802368
RM2,25205015,-96.78890991,-88.8543396
RM2,25205015,-110.2567978,-62.03902435
RM2,25205015,-99.93703461,-174.3999329
RM2,25205015,-110.0560226,-91.13512421
RM2,25205015,-88.66159821,-111.244606
RM2,25205015,-164.3853455,-46.5874939
