"letter","ID","P1","P2","X","Y","x","y","time","cell","sex","age","animal","synapses","treatment","category","r_a","notes","days_alone","animal_or_slicing_problems"
"TW38","21n10021",-13.41,-17.07,NA,NA,NA,NA,24.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-14.5,-16.95,NA,NA,NA,NA,24.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-16.93,-12.05,NA,NA,NA,NA,24.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-17.96,-13.08,NA,NA,NA,NA,24.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-11.51,-18.23,NA,NA,NA,NA,25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-18.35,-15.3,NA,NA,NA,NA,25.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-10.88,-15.76,NA,NA,NA,NA,25.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.9,-18.34,NA,NA,NA,NA,25.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.33,-11.06,NA,NA,NA,NA,25.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-13.15,-13.15,NA,NA,NA,NA,25.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-13.86,-19.97,NA,NA,NA,NA,25.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-9.54,-13.2,NA,NA,NA,NA,25.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-12.17,-14,NA,NA,NA,NA,25.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.79,-21.28,NA,NA,NA,NA,25.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-17.37,-13.09,NA,NA,NA,NA,25.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-14.84,-18.51,NA,NA,NA,NA,25.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.95,-13.51,NA,NA,NA,NA,26,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-22.27,-18.61,NA,NA,NA,NA,26.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-14.77,-18.44,NA,NA,NA,NA,26.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-14.61,-16.44,NA,NA,NA,NA,26.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-13.07,-16.73,NA,NA,NA,NA,26.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.55,-21.66,NA,NA,NA,NA,26.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.96,-17.79,NA,NA,NA,NA,26.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-12.29,-17.78,NA,NA,NA,NA,26.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-18.88,-16.44,NA,NA,NA,NA,26.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-9.73,-17.06,NA,NA,NA,NA,26.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-11.31,-16.19,NA,NA,NA,NA,26.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-8.51,-14.61,NA,NA,NA,NA,26.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-19.47,-12.75,NA,NA,NA,NA,27,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-17.57,-18.18,NA,NA,NA,NA,27.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.81,-12.15,NA,NA,NA,NA,27.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-18.73,-16.28,NA,NA,NA,NA,27.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-13.77,-12.55,NA,NA,NA,NA,27.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-11.14,-21.51,NA,NA,NA,NA,27.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-16.66,-15.43,NA,NA,NA,NA,27.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-20.83,-11.67,NA,NA,NA,NA,27.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-13.86,-16.91,NA,NA,NA,NA,27.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.66,-16.88,NA,NA,NA,NA,27.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-15.56,-17.39,NA,NA,NA,NA,27.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-9.97,-14.24,NA,NA,NA,NA,27.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-12.9,-21.44,NA,NA,NA,NA,28,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-10.82,-15.71,NA,NA,NA,NA,28.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-10.05,-14.93,NA,NA,NA,NA,28.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-10.58,-18.52,NA,NA,NA,NA,28.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-16.19,-13.14,NA,NA,NA,NA,28.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-16.83,-12.56,NA,NA,NA,NA,28.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-11.12,-10.51,NA,NA,NA,NA,28.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-13.87,-12.65,NA,NA,NA,NA,28.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-11.35,-21.12,NA,NA,NA,NA,28.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10021",-18.32,-17.1,NA,NA,NA,NA,28.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-14.38,-16.22,NA,NA,NA,NA,28.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-12.83,-12.83,NA,NA,NA,NA,28.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-11.08,-19.63,NA,NA,NA,NA,29,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-14.44,-11.39,NA,NA,NA,NA,29.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-13.13,-13.13,NA,NA,NA,NA,29.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-14,-13.39,NA,NA,NA,NA,29.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-14.74,-8.64,NA,NA,NA,NA,29.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-12.08,-11.47,NA,NA,NA,NA,29.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-9.13,-16.45,NA,NA,NA,NA,29.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-11.06,-13.5,NA,NA,NA,NA,29.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-12,-13.22,NA,NA,NA,NA,29.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-11.45,-9.62,NA,NA,NA,NA,29.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-13.04,-12.43,NA,NA,NA,NA,29.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-8.14,-14.24,NA,NA,NA,NA,29.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-21.71,-18.66,NA,NA,NA,NA,30,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-11.57,-21.94,NA,NA,NA,NA,30.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-17.92,-16.7,NA,NA,NA,NA,30.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-12.63,-17.52,NA,NA,NA,NA,30.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10022",-12.79,-12.79,NA,NA,NA,NA,30.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-4.94,-3.72,NA,NA,NA,NA,0,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-3.65,-1.21,NA,NA,NA,NA,0.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-2.67,-3.89,NA,NA,NA,NA,0.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-4.18,-2.96,NA,NA,NA,NA,0.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-3.65,-1.82,NA,NA,NA,NA,0.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-4.69,-3.47,NA,NA,NA,NA,0.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-3.23,-6.28,NA,NA,NA,NA,0.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-3.69,-3.08,NA,NA,NA,NA,0.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-4.16,-2.94,NA,NA,NA,NA,0.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-6.29,-3.24,NA,NA,NA,NA,0.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-1.73,-1.73,NA,NA,NA,NA,0.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.33,-3.23,NA,NA,NA,NA,0.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-5.22,-4.61,NA,NA,NA,NA,1,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-2.77,1.5,NA,NA,NA,NA,1.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-6.36,-4.52,NA,NA,NA,NA,1.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-5.9,-3.46,NA,NA,NA,NA,1.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-3.23,-6.28,NA,NA,NA,NA,1.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-5.04,-4.43,NA,NA,NA,NA,1.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.04,-5.98,NA,NA,NA,NA,1.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.12,-3.62,NA,NA,NA,NA,1.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-5.13,-8.18,NA,NA,NA,NA,1.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-6.64,-6.64,NA,NA,NA,NA,1.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.7,-7.87,NA,NA,NA,NA,1.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-6.47,-7.09,NA,NA,NA,NA,1.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-16.52,-12.86,NA,NA,NA,NA,12.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-8.83,-15.55,NA,NA,NA,NA,12.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-14.33,-17.99,NA,NA,NA,NA,12.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-10.29,-12.73,NA,NA,NA,NA,12.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-10.36,-10.36,NA,NA,NA,NA,12.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-13.62,-15.45,NA,NA,NA,NA,12.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-8.29,-8.29,NA,NA,NA,NA,12.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-9.51,-11.95,NA,NA,NA,NA,12.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-7.82,-12.09,NA,NA,NA,NA,12.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-11.53,-6.04,NA,NA,NA,NA,12.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-13.96,-15.79,NA,NA,NA,NA,12.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-14.6,-12.77,NA,NA,NA,NA,13,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-18.13,-11.41,NA,NA,NA,NA,13.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-10.45,-9.84,NA,NA,NA,NA,13.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-11.5,-10.28,NA,NA,NA,NA,13.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-8.31,-12.58,NA,NA,NA,NA,13.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.23,-17.34,NA,NA,NA,NA,3.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.58,-13.41,NA,NA,NA,NA,3.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-16.96,-10.24,NA,NA,NA,NA,3.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-14.92,-13.7,NA,NA,NA,NA,3.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-19.44,-17.61,NA,NA,NA,NA,3.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-7.53,-19.74,NA,NA,NA,NA,3.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-15.07,-12.63,NA,NA,NA,NA,3.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.2,-7.54,NA,NA,NA,NA,3.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.5,-11.5,NA,NA,NA,NA,4,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-6.68,-17.05,NA,NA,NA,NA,4.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-15.31,-8.6,NA,NA,NA,NA,4.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.51,-9.68,NA,NA,NA,NA,4.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.15,-16.64,NA,NA,NA,NA,4.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-5.34,-14.49,NA,NA,NA,NA,4.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-20.92,-9.33,NA,NA,NA,NA,4.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.55,-17.1,NA,NA,NA,NA,4.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.97,-10.97,NA,NA,NA,NA,4.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.01,-14.67,NA,NA,NA,NA,4.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.24,-13.51,NA,NA,NA,NA,4.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.86,-16.79,NA,NA,NA,NA,4.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.22,-9.83,NA,NA,NA,NA,5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.51,-14.39,NA,NA,NA,NA,5.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.27,-13.55,NA,NA,NA,NA,5.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.01,-6.79,NA,NA,NA,NA,5.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.91,-7.63,NA,NA,NA,NA,5.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.77,-5.11,NA,NA,NA,NA,5.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.15,-11.21,NA,NA,NA,NA,5.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-15.64,-11.97,NA,NA,NA,NA,5.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-13.53,-10.48,NA,NA,NA,NA,5.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.68,-11.29,NA,NA,NA,NA,5.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-14.9,-6.97,NA,NA,NA,NA,5.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.16,-13.43,NA,NA,NA,NA,5.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.28,-10.06,NA,NA,NA,NA,6,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-15.6,-16.22,NA,NA,NA,NA,6.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.94,-9.94,NA,NA,NA,NA,6.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.23,-9.01,NA,NA,NA,NA,6.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-18.22,-17,NA,NA,NA,NA,6.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-14.75,-15.97,NA,NA,NA,NA,6.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.34,-18.72,NA,NA,NA,NA,6.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-13.91,-20.02,NA,NA,NA,NA,6.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.1,-10.1,NA,NA,NA,NA,6.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-14.45,-15.67,NA,NA,NA,NA,6.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-12.27,-11.05,NA,NA,NA,NA,6.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.61,-12.88,NA,NA,NA,NA,6.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.62,-14.11,NA,NA,NA,NA,7,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.83,-9.44,NA,NA,NA,NA,7.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.74,-14.18,NA,NA,NA,NA,7.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.4,-16.89,NA,NA,NA,NA,7.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-9.35,-19.12,NA,NA,NA,NA,7.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.75,-15.63,NA,NA,NA,NA,7.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-7.93,-19.53,NA,NA,NA,NA,7.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.89,-15.6,NA,NA,NA,NA,7.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-7.43,-8.04,NA,NA,NA,NA,7.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.62,-14.28,NA,NA,NA,NA,7.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.08,-11.69,NA,NA,NA,NA,7.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.27,-10.88,NA,NA,NA,NA,7.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-8.97,-11.41,NA,NA,NA,NA,8,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.86,-12.47,NA,NA,NA,NA,8.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-15.9,-17.12,NA,NA,NA,NA,8.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-11.3,-12.52,NA,NA,NA,NA,8.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-13.72,-10.06,NA,NA,NA,NA,8.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10016",-10.51,-13.57,NA,NA,NA,NA,8.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-17.17,-17.78,NA,NA,NA,NA,8.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-17.13,-16.52,NA,NA,NA,NA,8.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-10.19,-9.58,NA,NA,NA,NA,8.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-9.29,-16,NA,NA,NA,NA,8.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-9.7,-12.14,NA,NA,NA,NA,8.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-6.37,-5.76,NA,NA,NA,NA,8.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-12.9,-7.41,NA,NA,NA,NA,9,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-14.2,-16.64,NA,NA,NA,NA,9.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-18.38,-11.67,NA,NA,NA,NA,9.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-19.34,-16.9,NA,NA,NA,NA,9.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-11.99,-16.27,NA,NA,NA,NA,9.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-18.83,-16.39,NA,NA,NA,NA,9.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-19,-8.01,NA,NA,NA,NA,9.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-7.32,-9.16,NA,NA,NA,NA,9.58,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-16.72,-11.84,NA,NA,NA,NA,9.67,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-14.88,-12.44,NA,NA,NA,NA,9.75,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-16.01,-10.51,NA,NA,NA,NA,9.83,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-8.43,-10.26,NA,NA,NA,NA,9.92,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-12.14,-17.02,NA,NA,NA,NA,10,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-10.73,-8.9,NA,NA,NA,NA,10.08,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-11.12,-14.18,NA,NA,NA,NA,10.17,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-11.14,-9.92,NA,NA,NA,NA,10.25,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-9.47,-18.63,NA,NA,NA,NA,10.33,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-13.43,-17.09,NA,NA,NA,NA,10.42,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
"TW38","21n10018",-14.9,-15.51,NA,NA,NA,NA,10.5,NA,"Male",NA,NA,"GABA","Cold",4,"",NA,NA,NA
