letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,days_alone,animal_or_slicing_problems
KMC1,20814019,-45.97,-22.64,17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-42,-24.44,17.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-41.63,-20.72,17.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-43.52,-32.8,17.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-43.18,-21.23,17.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-40,-37.76,17.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-42.99,-18.98,17.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-37.99,-37.64,17.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-38.23,-20.44,17.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-41.29,-21.52,17.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-46.53,-21.14,17.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-47.82,-18.49,17.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.8,-17.53,18,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-37.13,-18.34,18.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-42.39,-22.87,18.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-42.37,-38.67,18.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.31,-20.86,18.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-35.5,-21.93,18.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-41.9,-20.41,18.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.51,-19.47,18.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.81,-17.86,18.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-41.86,-19.58,18.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-42.2,-23.53,18.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-43.52,-17.41,18.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-40.12,-17.27,19,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-55.38,-44.12,19.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-36.32,-15.51,19.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-38.38,-23.7,19.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.96,-30.55,19.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.29,-20.26,19.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.19,-20.19,19.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-37.89,-18.57,19.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-40.14,-17.97,19.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-43.78,-37.75,19.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-40.19,-19.73,19.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.92,-19.39,19.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.79,-16.77,20,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-42.8,-21.41,20.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.7,-19.18,20.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.32,-19.92,20.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.11,-18.11,20.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-42.26,-20.39,20.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-41.51,-18.8,20.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-45.4,-19.02,20.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-38.93,-17.57,20.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.26,-20.9,20.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.3,-20.31,20.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-43.99,-22.42,20.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.01,-17.89,21,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-14.7,-19.71,24.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-12.71,-13.48,24.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-21.68,-21.78,24.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-18.01,-9.19,24.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-20.69,-22.06,24.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-14.97,-21.21,24.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-14.26,-17.33,24.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-16.12,-13.66,24.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-15.79,-23.28,24.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-17.99,-16.72,24.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-16.91,-18.11,25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.11,-19.07,21.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-36.99,-15.41,21.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-40.4,-22.11,21.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-43.46,-18.37,22,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-32.05,-31.77,22.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.21,-18.72,22.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-44.05,-17.64,22.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-47.51,-18.87,22.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814019,-39.36,-13.44,22.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-18.49,-19.5,22.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-17.01,-22.84,22.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-12.72,-20.95,22.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-17.3,-19.46,22.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-18.68,-16.74,22.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-27.61,-23.27,22.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-17.94,-17.25,23,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-19.84,-15.98,23.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-17.27,-17.88,23.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-26.04,-19.45,23.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-20.3,-19.46,23.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-18.98,-18.72,23.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-16.2,-25.15,23.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-13,-17.82,23.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-18.28,-21.57,23.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-18.66,-16.7,23.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-14.48,-18.24,23.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-17.15,-20.19,23.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-31.11,-10.59,24,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-16.73,-22.81,24.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-32.14,-18.98,25.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-17.48,-18.07,25.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-16.63,-16.01,25.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-20.36,-17.07,25.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC1,20814020,-14.39,-20.94,25.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-48.52,-49.54,5.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-55.58,-24.94,5.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-55.13,-31.11,5.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-43.99,-21.91,5.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-60.35,-29.41,6.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-36.49,-47.69,6.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-38.67,-36.43,6,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-64.61,-33.6,6.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-34.67,-61.33,5.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-67.48,-38.9,5.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-42.6,-58.37,5.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-58.65,-52.03,0,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-27.71,-32.5,0.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-44.74,-24.58,0.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-54.54,-77.9,0.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-44.17,-52.15,0.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-16.87,-74.18,0.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-68.32,-64.49,0.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-41.02,-43.2,0.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-68.06,-26.67,0.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-27.33,-79.37,0.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-40.81,-29.59,0.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-49.95,-23.32,0.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-58.18,-28.17,1,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-33.6,-43.04,1.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-24.73,-60.17,1.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-31.33,-36,1.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-25.63,-57.67,1.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-62.39,-48.79,1.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-44.86,-55.6,1.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-42.89,-56.04,1.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-28.9,-78.45,1.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-26.28,-65.56,1.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-38.68,-30.99,1.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-22.44,-36.44,1.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-29.73,-33.56,2,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-27.07,-73.86,2.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-58.62,-33.28,2.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-29.69,-44.56,2.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-43.93,-32.96,2.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-74.31,-26.35,2.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-43.22,-33.12,2.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-30.48,-60.55,2.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-38.34,-68.54,2.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-52.18,-41.23,2.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-43.06,-26.39,2.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-59.68,-26.96,2.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-53.6,-23.55,3,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-44.87,-18.09,3.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-68.94,-25.31,3.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-33.75,-55.87,3.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-41.1,-27.71,3.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-47.43,-50.42,3.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-30.83,-18.84,3.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-25.74,-61.59,3.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-78.53,-27.24,3.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-47.77,-41.71,3.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-71.57,-29.86,3.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-45.88,-32.03,3.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-24.39,-80.06,4,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-31.97,-74.25,4.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-32.04,-66.29,4.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-48.08,-73.86,4.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-32.46,-54,4.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-54.82,-60.98,4.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-30.51,-58.02,4.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-35.29,-73.91,4.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-39.49,-42.38,4.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-27.9,-48.11,4.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-60.41,-69.9,4.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-44.79,-54.45,4.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814034,-69.18,-49.03,5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-37.8,-28.05,5.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-78.36,-35.33,5.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-33.59,-38.44,5.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-27.89,-28.31,5.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-48.86,-32.69,15.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-44.91,-51.86,15.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-53.24,-101.06,15.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-51.34,-28.62,15.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-29.95,-12.99,15.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-27.96,-15.85,15.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,4.62,-27.31,16,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,26.85,-65.78,16.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,4.94,-7.08,16.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-36.97,-29.36,16.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-52.42,6.56,16.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-42.49,-27.77,6.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-57.09,-31.38,6.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-95.18,-26.34,6.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-77.07,-53.5,6.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-105.3,-38.6,6.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-48.89,-27.43,6.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-70.38,-58.1,6.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-27.24,-34.91,6.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-83.15,-25.35,7,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-52.59,-79.58,7.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-26.18,-53.21,7.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-63.09,-36.3,7.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-32.1,-37.42,7.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-30.36,-42.93,7.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-45.02,-54.01,7.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-75.01,-51.3,7.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-58.15,-39.13,7.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-47.56,-78.97,7.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-35.96,-43.3,7.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-44.58,-40.8,7.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-46.33,-76.5,8,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-32.45,-57.86,8.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-60.19,-53.99,8.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-30.06,-92.66,8.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-40.26,-47.44,8.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-68.96,-61.93,8.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-23.65,-48.37,8.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-32.42,-27.44,8.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-60.42,-43.59,8.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-28.73,-47.81,8.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-27.6,-61.14,8.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-32.17,-59.7,8.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-36.6,-47.45,9,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-29.05,-23.11,9.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-34.18,-26.82,9.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-54.57,-27.46,9.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-27.72,-29.45,9.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-44.17,-61.83,9.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-30.95,-26.8,9.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-24.51,-50.78,9.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-52.71,-44.91,9.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-29.19,-30.67,9.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-78.44,-19.92,9.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-25.43,-33.55,9.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-47.59,-24.56,10,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-33.47,-79.26,10.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814035,-37.91,-29.76,10.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-35.46,-57.04,10.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-34.21,-29.07,10.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-32.9,-31.78,10.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-26.34,-32.03,10.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-26.34,-35.08,10.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-17.92,-41.7,10.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-27.97,-43.42,10.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-37.91,-33.84,10.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-50.33,-37.19,10.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-36.48,-34.89,11,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-32.2,-38.93,11.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-71.01,-27.31,11.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-46.65,-32.98,11.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-25.75,-50.15,11.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-43.18,-27.04,11.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-56.95,-38.96,11.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-27.85,-29.35,11.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-19.9,-30.4,11.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-19.7,-31.05,11.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-36.35,-39.65,11.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-17.93,-62.81,11.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-18.08,-64.77,12,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-64.24,-29.94,12.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-75.96,-39.38,12.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-58.22,-29.09,12.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-38.7,-22.49,12.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
