letter,ID,P1,P2,X,Y
TW38,21n10022,-11.27577305,-13.7171793,,
TW38,21n10022,-8.846951485,-16.17117119,,
TW38,21n10022,-15.7558794,-16.36623192,,
TW38,21n10022,-13.9814558,-9.098643303,,
TW38,21n10022,-15.0448513,-7.110280991,,
TW38,21n10022,-14.6484375,-14.03808594,,
TW38,21n10022,-14.53517628,-15.7558794,,
TW38,21n10022,-18.40493202,-14.13247013,,
TW38,21n10022,-14.54146862,-15.15182018,,
TW38,21n10022,-13.64796448,-10.59620667,,
TW38,21n10022,-12.05601597,-10.83531284,,
TW38,21n10022,-12.33287716,-11.7225256,,
TW38,21n10022,-11.38903427,-16.27184677,,
TW38,21n10022,-10.48294544,-14.75540638,,
TW38,21n10022,-9.331457138,-9.331457138,,
TW38,21n10022,-16.4669075,-10.97374344,,
TW38,21n10022,-7.563325405,-10.61508369,,
TW38,21n10022,-7.12915802,-13.23267365,,
TW38,21n10022,-12.50276852,-19.21663666,,
TW38,21n10022,-10.36339188,-7.921985626,,
TW38,21n10022,-13.82414818,-12.60344505,,
TW38,21n10022,-13.54728794,-11.10588169,,
TW38,21n10022,-15.02597427,-10.14316177,,
TW38,21n10022,-8.802905083,-16.12712479,,
TW38,21n10022,-13.85560989,-16.90736771,,
TW38,21n10022,-17.11501312,-15.89431,,
TW38,21n10022,-12.08118534,-11.47083378,,
TW38,21n10022,-10.99891281,-15.27137375,,
TW38,21n10022,-12.13781643,-10.30676174,,
TW38,21n10022,-13.7171793,-11.27577305,,
TW38,21n10022,-9.841132164,-12.28253841,,
TW38,21n10022,-8.236599922,-9.457303047,,
TW38,21n10023,-10.57103729,-11.79174042,,
TW38,21n10023,-8.274353981,-14.37786961,,
TW38,21n10023,-6.657236576,-12.76075268,,
TW38,21n10023,-11.96163177,-11.35128021,,
TW38,21n10023,-13.01244354,-11.18138885,,
TW38,21n10023,-14.90642071,-8.19255352,,
TW38,21n10023,-6.676113605,-12.77962875,,
TW38,21n10023,-8.507167816,-10.3382225,,
TW38,21n10023,-10.99262047,-15.26508141,,
TW38,21n10023,-11.9427557,-14.99451351,,
TW38,21n10023,-7.173203945,-13.88707066,,
TW38,21n10023,-10.83531284,-16.32847786,,
TW38,21n10023,-9.557979584,-10.16833115,,
TW38,21n10023,-9.759332657,-17.08355141,,
TW38,21n10023,-12.6097374,-12.6097374,,
TW38,21n10023,-13.96887112,-14.57922268,,
TW38,21n10023,-11.70364857,-16.58646011,,
TW38,21n10023,-6.518806458,-12.62232208,,
TW38,21n10023,-8.916166306,-7.695463657,,
TW38,21n10023,-4.121446133,-13.88707066,,
TW38,21n10023,-17.03321266,-13.9814558,,
TW38,21n10023,-15.0448513,-7.720632553,,
TW38,21n10023,-13.74864101,-8.255476952,,
TW38,21n10023,-12.60344505,-15.65520287,,
TW38,21n10023,-8.198845863,-12.4713068,,
TW38,21n10023,-12.70412159,-16.97658348,,
TW38,21n10023,-10.23125362,-17.55547333,,
TW38,21n10023,-12.02455521,-13.85560989,,
TW38,21n10023,-11.38274193,-6.499929428,,
TW38,21n10023,-9.356626511,-13.62908745,,
TW38,21n10023,-10.37597656,-8.544921875,,
TW38,21n10023,-9.501349449,-13.16345882,,
TW38,21n10023,-5.606425285,-8.658183098,,
TW38,21n10023,-7.160619259,-12.6537838,,
TW38,21n10023,-11.19397354,-11.19397354,,
TW38,21n10023,-10.16833115,-9.557979584,,
TW38,21n10023,-11.0114975,-14.06325531,,
TW38,21n10023,-9.337749481,-11.16880417,,
TW38,21n10023,-7.852770805,-6.63206768,,
TW38,21n10023,-10.51440716,-8.68335247,,
TW38,21n10023,-13.06278229,-10.01102448,,
TW38,21n10023,-8.349861145,-11.40161896,,
TW38,21n10023,-8.979089737,-12.03084755,,
TW38,21n10023,-9.035719872,-13.91853237,,
TW38,21n10023,-5.493164063,-12.20703125,,
TW38,21n10023,-9.65865612,-13.3207655,,
TW38,21n10023,-12.4335537,-8.161092758,,
TW38,21n10023,-8.865828514,-11.30723476,,
TW38,21n10023,-15.83138657,-10.3382225,,
TW38,21n10023,-5.323272228,-15.69924927,,
TW38,21n10023,-8.538629532,-12.81109047,,
TW38,21n10023,-7.701756001,-11.3638649,,
TW38,21n10023,-10.19350052,-10.19350052,,
TW38,21n10023,-9.281119347,-7.450064659,,
TW38,21n10023,-12.02455521,-13.24525833,,
TW38,21n10023,-15.55452633,-13.11312008,,
TW38,21n10023,-6.525098801,-13.84931755,,
TW38,21n10023,-6.216776848,-10.48923779,,
TW38,21n10023,-10.64654446,-14.30865383,,
TW38,21n10023,-10.35709953,-12.79850578,,
TW38,21n10023,-12.39579964,-9.954393387,,
TW38,21n10024,-8.513460159,-14.00662422,,
TW38,21n10024,-9.539102554,-13.81156349,,
TW38,21n10024,-8.890997887,-12.55310726,,
TW38,21n10024,-12.41467667,-8.142215729,,
TW38,21n10024,-8.343568802,-16.88849068,,
TW38,21n10024,-10.19350052,-12.02455521,,
TW38,21n10024,-11.6281414,-18.34200859,,
TW38,21n10024,-7.940862656,-14.04437828,,
TW38,21n10024,-12.88030529,-11.65960217,,
TW38,21n10024,-8.68335247,-14.17651653,,
TW38,21n10024,-9.904055595,-12.95581341,,
TW38,21n10024,-9.237072945,-15.34058857,,
TW38,21n10024,-11.22543526,-14.88754463,,
TW38,21n10024,-11.62184906,-14.06325531,,
TW38,21n10024,-8.431660652,-16.36623192,,
TW38,21n10024,-11.4079113,-5.914747238,,
TW38,21n10024,-6.015423775,-10.89823627,,
TW38,21n10024,-11.30723476,-11.91758633,,
TW38,21n10024,-12.48389149,-12.48389149,,
TW38,21n10024,-6.594313622,-9.035719872,,
TW38,21n10024,-10.48923779,-12.32029247,,
TW38,21n10024,-18.99011421,-14.10730076,,
TW38,21n10024,-11.87353992,-13.09424305,,
TW38,21n10024,-7.406018257,-11.06812763,,
TW38,21n10024,-8.796613693,-10.01731682,,
TW38,21n10024,-6.323745728,-8.765151978,,
TW38,21n10024,-10.32563782,-6.053177357,,
TW38,21n10024,-9.419548988,-13.08165836,,
TW38,21n10024,-11.00520515,-14.66731453,,
TW38,21n10024,-17.42962646,-12.54681492,,
TW38,21n10024,-11.64072609,-13.47178078,,
TW38,21n10024,-7.475233555,-12.96839809,,
TW38,21n10024,-9.48247242,-7.04106617,,
TW38,21n10024,-10.79755974,-10.79755974,,
TW38,21n10024,-11.84207916,-13.67313385,,
TW38,21n10024,-12.72299862,-7.840186119,,
TW38,21n10024,-8.714813232,-9.935516357,,
TW38,21n10024,-7.903109074,-7.292757511,,
TW38,21n10024,-13.67313385,-6.959266186,,
TW38,21n10024,-9.161565781,-12.21332359,,
TW38,21n10024,-11.37644958,-7.71434021,,
TW38,21n10024,-3.429294825,-10.14316177,,
TW38,21n10024,-11.11846638,-7.456356525,,
TW38,21n10024,-9.602025986,-10.82272911,,
TW38,21n10024,-8.645598412,-10.4766531,,
TW38,21n10024,-9.878886223,-9.26853466,,
TW38,21n10024,-12.13781643,-16.41027641,,
TW38,21n10024,-7.682878971,-16.83815193,,
TW38,21n10024,-12.61602974,-7.122865677,,
TW38,21n10024,-9.708994865,-11.54004955,,
TW38,21n10024,-7.003312111,-8.224015236,,
TW38,21n10024,-8.444245338,-12.71670628,,
TW38,21n10024,-13.48436451,-7.380849361,,
TW38,21n10024,-11.0114975,-11.62184906,,
TW38,21n10024,-10.65912914,-14.32123852,,
TW38,21n10024,-7.538156509,-13.03132057,,
TW38,21n10024,-12.02455521,-15.07631302,,
TW38,21n10024,-7.915693283,-12.79850578,,
TW38,21n10024,-5.656763554,-16.6430912,,
TW38,21n10024,-10.21866989,-13.88077927,,
TW38,21n10025,-8.242892265,-15.56711102,,
TW38,21n10025,-11.86095524,-13.69200993,,
TW38,21n10025,-8.59526062,-9.815963745,,
TW38,21n10025,-6.386668205,-12.49018383,,
TW38,21n10025,-8.047831535,-13.5409956,,
TW38,21n10025,-8.324691772,-14.4282074,,
TW38,21n10025,-6.323745728,-9.985855103,,
TW38,21n10025,-10.11799335,-12.5593996,,
TW38,21n10025,-9.67753315,-16.39139938,,
TW38,21n10025,-10.56474495,-10.56474495,,
TW38,21n10025,-10.3382225,-12.16927719,,
TW38,21n10025,-10.56474495,-14.83720589,,
TW38,21n10025,-9.469887733,-14.9630518,,
TW38,21n10025,-9.614609718,-13.88707066,,
TW38,21n10025,-8.695937157,-14.18910122,,
TW38,21n10025,-8.186262131,-6.965558529,,
TW38,21n10025,-6.298576355,-13.01244354,,
TW38,21n10025,-8.991674423,-13.26413536,,
TW38,21n10025,-8.463122368,-7.242419243,,
TW38,21n10025,-9.834839821,-15.32800388,,
TW38,21n10025,-7.670294285,-12.55310726,,
TW38,21n10025,-15.46643448,-16.07678604,,
TW38,21n10025,-9.904055595,-9.904055595,,
TW38,21n10025,-8.947628021,-10.16833115,,
TW38,21n10025,-9.639779091,-12.08118534,,
TW38,21n10025,-11.50229549,-9.060889244,,
TW38,21n10025,-9.28741169,-5.014950275,,
TW38,21n10025,-13.84931755,-16.2907238,,
TW38,21n10025,-9.87259388,-10.48294544,,
TW38,21n10025,-6.613190651,-11.49600315,,
TW38,21n10025,-11.78544807,-9.344041824,,
TW38,21n10025,-9.664948463,-9.664948463,,
TW38,21n10025,-7.619956017,-8.230307579,,
TW38,21n10025,-11.29465008,-13.73605633,,
TW38,21n10025,-10.70317554,-8.261769295,,
TW38,21n10025,-9.85371685,-11.68477154,,
TW38,21n10025,-14.44708443,-15.05743599,,
TW38,21n10025,-12.86772156,-8.59526062,,
TW38,21n10025,-6.757913113,-18.35459328,,
TW38,21n10025,-7.424895287,-7.424895287,,
TW38,21n10025,-7.852770805,-9.07347393,,
TW38,21n10025,-9.822255135,-15.3154192,,
TW38,21n10025,-12.20073891,-11.59038734,,
TW38,21n10025,-8.758859634,-11.81061745,,
TW38,21n10025,-8.928750992,-15.03226662,,
TW38,21n10025,-10.41373062,-11.63443375,,
TW38,21n10025,-5.058996677,-12.99356651,,
TW38,21n10025,-10.60249901,-10.60249901,,
TW38,21n10025,-8.356153488,-13.23896599,,
TW38,21n10025,-9.664948463,-12.71670628,,
TW38,21n10025,-10.89823627,-10.89823627,,
TW38,21n10025,-12.08118534,-12.6915369,,
TW38,21n10025,-8.028954506,-13.52211857,,
TW38,21n10025,-7.575910091,-10.62766838,,
TW38,21n10025,-13.52841091,-12.30770779,,
TW38,21n10025,-5.788901329,-11.28206539,,
TW38,21n10025,-5.316979885,-15.69295692,,
TW38,21n10025,-8.620429039,-10.45148373,,
TW38,21n10025,-9.809671402,-12.86142921,,
TW38,21n10025,-9.130104065,-9.740455627,,
TW39,21d03005,-15.44612503,-12.41455078,,
TW39,21d03005,-17.62767792,-20.67871094,,
TW39,21d03005,-12.980546,-45.33691406,,
TW39,21d03005,-28.90407372,-20.98999023,,
TW39,21d03005,-26.84942627,-14.03198242,,
TW39,21d03005,-34.39723969,-33.79516602,,
TW39,21d03005,-18.80607986,-60.89477539,,
TW39,21d03005,-49.96422577,-44.47631836,,
TW39,21d03005,-41.3830452,-16.35131836,,
TW39,21d03005,-64.79395294,-55.62744141,,
TW39,21d03005,-15.96582985,-17.79174805,,
TW39,21d03005,-15.40986633,-25.76904297,,
TW39,21d03005,-12.53335762,-40.61279297,,
TW39,21d03005,-18.81212234,-39.55688477,,
TW39,21d03005,-36.16786194,-49.58496094,,
TW39,21d03005,-69.33835602,-11.96899414,,
TW39,21d03005,-17.0354557,-17.66357422,,
TW39,21d03005,-23.54990196,-21.71020508,,
TW39,21d03005,-17.40408325,-24.1027832,,
TW39,21d03005,-83.58190918,-25.59814453,,
TW39,21d03005,-17.21674919,-80.078125,,
TW39,21d03005,-59.30683517,-53.8269043,,
TW39,21d03005,-14.78138542,-56.92138672,,
TW39,21d03005,-20.60691833,-13.27514648,,
TW39,21d03005,-16.17129517,-17.98706055,,
TW39,21d03005,-51.7408905,-46.92993164,,
TW39,21d03005,-35.35204697,-15.20996094,,
TW39,21d03005,-36.59087753,-22.56469727,,
TW39,21d03005,-25.99130821,-14.36767578,,
TW39,21d03005,-33.22488022,-45.44067383,,
TW39,21d03005,-11.76588631,-58.80126953,,
TW39,21d03005,-45.65550613,-51.16577148,,
TW39,21d03005,-18.99341583,-53.78417969,,
TW39,21d03005,-15.69993401,-13.26293945,,
TW39,21d03005,-18.0929966,-29.69360352,,
TW39,21d03005,-12.64817619,-14.45922852,,
TW39,21d03005,-8.816861153,-73.49243164,,
TW39,21d03005,-48.39906693,-35.58349609,,
TW39,21d03005,-29.96161461,-34.82666016,,
TW39,21d03005,-39.26192093,-17.29125977,,
TW39,21d03005,-16.51575089,-17.74902344,,
TW39,21d03005,-13.74197483,-16.76635742,,
TW39,21d03005,-38.69387054,-14.27612305,,
TW39,21d03005,-66.55853271,-33.59985352,,
TW39,21d03005,-36.90511703,-26.53198242,,
TW39,21d03005,-15.51864147,-100.970459,,
TW39,21d03005,-15.63950348,-52.86254883,,
TW39,21d03005,-19.29557037,-68.11523438,,
TW39,21d03005,-43.66128922,-22.90649414,,
TW39,21d03005,-14.5759201,-44.49462891,,
TW39,21d03005,-59.40352249,-10.58349609,,
TW39,21d03005,-14.89016056,-24.05395508,,
TW39,21d03005,-15.42195225,-42.8894043,,
TW39,21d03005,-23.06645393,-26.72119141,,
TW39,21d03005,-54.94372559,-17.71240234,,
TW39,21d03005,-50.53831863,-76.19018555,,
TW39,21d03005,-15.85101128,-32.95288086,,
TW39,21d03005,-39.92061615,-10.60180664,,
TW39,21d03005,-13.14975262,-26.59301758,,
TW39,21d03005,-33.42430115,-19.39697266,,
TW39,21d03005,-13.85074997,-74.89013672,,
TW11,21729023,-57.58455658,-61.24666595,,
TW11,21729023,-45.61320496,-49.88566589,,
TW11,21729023,-70.73430634,-54.25481415,,
TW11,21729023,-56.44845581,-32.03439331,,
TW11,21729023,-53.00389481,-48.73143387,,
TW11,21729023,-45.5286026,-65.0598526,,
TW11,21729023,-43.26848602,-63.41008759,,
TW11,21729023,-61.69385147,-28.734869,,
TW11,21729023,-59.23431778,-39.70306778,,
TW11,21729023,-13.37334633,-82.34307098,,
TW11,21729023,-40.21672821,-32.89250946,,
TW11,21729023,-77.75032806,-33.194664,,
TW11,21729023,-28.46897316,-30.91037941,,
TW11,21729023,-56.38802338,-26.48079681,,
TW11,21729023,-49.23301315,-18.10508156,,
TW11,21729023,-21.2172699,-4.737778664,,
TW11,21729023,-45.35939407,-31.9316597,,
TW11,21729023,-9.282177925,-19.04780388,,
TW11,21729023,-92.37459564,-6.925374985,,
TW11,21729023,-29.78032112,-27.94926643,,
TW11,21729023,-2.115079641,-21.64632988,,
TW11,21729023,-4.242245674,-31.09771347,,
TW11,21729023,-58.65418243,-7.995001316,,
TW11,21729023,-31.44216919,-68.06326294,,
TW11,21729023,-3.698367834,-40.92981339,,
TW11,21729023,-35.20701218,-53.51755905,,
TW11,21729023,-46.88829422,-4.774036884,,
TW11,21729023,-6.218334198,-21.47712326,,
TW11,21729023,-24.5530529,-39.81184387,,
TW11,21729023,-7.076452255,-66.28055573,,
TW11,21729023,-5.456905365,-13.39147568,,
TW11,21729023,-50.35098267,-28.98867798,,
TW11,21729023,-5.801361561,-58.29159546,,
TW11,21729023,-5.753016472,-11.24618053,,
TW11,21729023,-68.23246765,-47.48051834,,
TW11,21729023,-20.72173691,-53.07036972,,
TW11,21729023,-28.21516228,-3.801100254,,
TW11,21729023,-43.08115005,-54.67782974,,
TW11,21729023,-45.8791008,-51.37226486,,
TW11,21729023,-8.14607811,-49.64998627,,
TW11,21729023,-7.698890209,-22.95767975,,
TW11,21729023,-6.67760849,-35.97448349,,
TW11,21729023,-6.447971344,-40.01730728,,
TW11,21729023,-46.09664917,-24.12399483,,
TW11,21729023,-37.23144531,-7.934570313,,
TW11,21729023,-6.02495575,-38.37358856,,
TW11,21729023,-5.215182304,-6.435885429,,
TW11,21729023,-42.01756668,-38.96580887,,
TW11,21729023,-12.53940105,-44.27768326,,
TW11,21729023,-36.41563034,-31.53281593,,
TW11,21729023,-21.62215805,-8.804774284,,
TW11,21729023,-30.65656853,-6.852858067,,
TW11,21729023,-3.994478941,-2.773775816,,
TW11,21729023,-9.064626694,-11.50603294,,
TW11,21729023,-24.8008194,-5.879921436,,
TW11,21729023,-63.97209549,-40.77873611,,
TW11,21729023,-21.65237236,-6.393583775,,
TW11,21729023,-53.57799149,-9.632677078,,
TW11,21729023,-53.88618851,-27.64106941,,
TW11,21729023,-23.53781509,-4.616916656,,
TW11,21729024,-18.14738274,0.163163289,,
TW11,21729024,-38.6757431,-3.885703564,,
TW11,21729024,-4.314762592,-42.15655899,,
TW11,21729024,-5.438776493,-49.38409042,,
TW11,21729024,-37.81158066,-60.39458847,,
TW11,21729024,-32.62661362,-51.54751205,,
TW11,21729024,-48.29633331,-3.130317926,,
TW11,21729024,-25.5743351,-43.88488007,,
TW11,21729024,-38.9899826,-37.76927948,,
TW11,21729024,-34.79003906,-45.77636719,,
TW11,21729024,-5.021803379,-55.07063293,,
TW11,21729024,-21.36230469,-60.42480469,,
TW11,21729024,-40.79686356,-45.06932449,,
TW11,21729024,-10.25511456,-26.12425613,,
TW11,21729024,-27.67732811,-59.41561127,,
TW11,21729024,-4.622960091,-4.012608528,,
TW11,21729024,-54.6234436,-32.04043579,,
TW11,21729024,-31.34547997,-53.31813812,,
TW11,21729024,-29.20622826,-43.85466766,,
TW11,21729024,-14.65448093,-36.62713623,,
TW11,21729024,-34.1434288,-64.05065918,,
TW11,21729024,-23.16314316,-29.26665878,,
TW11,21729024,-20.29267883,-5.033889771,,
TW11,21729024,-9.886487007,-30.63843918,,
TW11,21729024,-35.26139832,-38.92350769,,
TW11,21729024,-5.215182304,-5.825533867,,
TW11,21729024,-5.082234383,-50.85860062,,
TW11,21729024,-46.88829422,-32.85020828,,
TW11,21729024,-7.729105473,-61.4400444,,
TW11,21729024,-5.85574913,-46.74930573,,
TW11,21729024,-42.44662857,-31.46029854,,
TW11,21729024,-43.61898422,-22.867033,,
TW11,21729024,-23.51364326,-29.00680733,,
TW11,21729024,-6.260635853,-48.37489319,,
TW11,21729024,-6.06121397,-31.08562851,,
TW11,21729024,-4.707562923,-27.90092278,,
TW11,21729024,-25.03650093,-52.50231934,,
TW11,21729024,-17.00524139,-32.26403046,,
TW11,21729024,-37.23144531,-36.62109375,,
TW11,21729024,-7.360477448,-20.17786026,,
TW11,21729024,-32.65682983,-26.55331421,,
TW11,21729024,-2.568310976,-7.451123714,,
TW11,21729024,-58.55144882,-36.57879257,,
TW11,21729024,-4.091168404,-59.02280807,,
TW11,21729024,-2.840249777,-44.34415436,,
TW11,21729024,-6.514445305,-4.073039055,,
TW11,21729024,-28.54753304,-49.29948425,,
TW11,21729024,-7.825794697,-32.23985672,,
TW11,21729024,-36.38541412,-41.87857819,,
TW11,21729024,-6.387540817,-47.89144516,,
TW11,21729024,-3.541247606,-46.87620926,,
TW11,21729024,-35.80527878,-44.35020065,,
TW11,21729024,-26.11821175,-51.14262772,,
TW11,21729024,-11.45164585,-26.71043396,,
TW11,21729024,-46.33233261,-51.21514511,,
TW11,21729024,-4.598787308,-33.28531265,,
TW11,21729024,-6.043084621,-6.043084621,,
TW11,21729024,-6.792427063,-3.740669489,,
TW11,21729024,-3.813186407,-23.34443665,,
TW11,21729024,-5.015760422,-41.63685226,,
TW11,21729024,-4.713606358,-5.32395792,,
TW11,21729024,-42.10821533,-7.318175793,,
TW11,21729024,-5.70467186,-37.44295502,,
TW11,21729024,-29.45399475,-41.05067444,,
TW11,21729024,-54.08560944,-26.00943756,,
TW11,21729024,-48.68309021,-37.69676208,,
TW11,21729024,-31.95583153,-14.86598873,,
TW11,21729024,-15.1560564,-1.728322268,,
TW11,21729024,-15.17418575,-40.19860077,,
TW11,21729024,-20.47397041,-28.40854073,,
TW11,21729024,-59.71776199,-6.006826401,,
TW11,21729024,-36.38541412,-2.205725908,,
TW11,21729024,,,,
TW11,21729024,-4.925114155,-30.5598793,,
TW11,21729024,-5.813447475,-69.29000854,,
TW11,21729024,-4.647132397,-45.54068756,,
TW11,21729024,-42.02965546,-43.86071014,,
TW11,21729024,-4.641088963,-7.692846775,,
TW11,21729024,-1.843140841,-48.84020996,,
TW11,21729025,-35.41247559,-32.97106934,,
TW11,21729025,-48.50179672,-17.37386894,,
TW11,21729025,-5.493164063,-31.73828125,,
TW11,21729025,-23.51364326,-62.57614136,,
TW11,21729025,-14.24355125,-45.37147903,,
TW11,21729025,-4.23620224,-6.067256927,,
TW11,21729025,-23.00602341,-5.916180134,,
TW11,21729025,-24.75851822,-5.837619781,,
TW11,21729025,-26.40828133,-18.47371101,,
TW11,21729025,-35.92613983,-7.849967003,,
TW11,21729025,-40.81499481,-37.15288544,,
TW11,21729025,-64.32259369,-17.32552338,,
TW11,21729025,-59.39748001,-5.076191425,,
TW11,21729025,-7.275874138,-25.58642006,,
TW11,21729025,-5.759059906,-7.590114594,,
TW11,21729025,-64.03252411,-46.33233261,,
TW11,21729025,-2.83420682,-48.00022125,,
TW11,21729025,-7.281917095,-9.11297226,,
TW11,21729025,-6.375454426,-44.82760239,,
TW11,21729025,-6.018912315,-40.80895233,,
TW11,21729025,-11.99552345,-77.30313873,,
TW11,21729025,-62.33441925,-17.16840363,,
TW11,21729025,-10.29137325,-34.09508514,,
TW11,21729025,-26.84942627,-9.149230003,,
TW11,21729025,-15.13792706,-5.982654095,,
TW11,21729025,-24.73434639,-7.644502163,,
TW11,21729025,-42.83942795,-40.3980217,,
TW11,21729025,-16.08064842,-30.11873436,,
TW11,21729025,-20.94533157,-42.91798782,,
TW11,21729025,-3.20887804,-3.819229603,,
TW11,21729025,-48.76769257,-6.653436184,,
TW11,21729025,-2.640828133,-3.861531258,,
TW11,21729025,-6.26667881,-7.487381935,,
TW11,21729025,-5.311871529,-6.532574654,,
TW11,21729025,-19.18679428,-11.25222397,,
TW11,21729025,-3.148447275,-11.08301735,,
TW11,21729025,-5.384388447,-25.52598953,,
TW11,21729025,-10.49079514,-14.15290451,,
TW11,21729025,-4.357064247,-29.38147736,,
TW11,21729025,-0.519705296,-0.519705296,,
TW11,21729025,-33.52099228,-10.93798351,,
TW11,21729025,-25.90066147,-39.93874741,,
TW11,21729025,-39.23170471,-11.76588631,,
TW11,21729025,-60.82969284,-7.11875391,,
TW11,21729025,-56.19464493,-19.57355118,,
TW11,21729025,-33.48473358,0.694954753,,
TW11,21729025,-2.791905165,-26.59561539,,
TW11,21729025,-32.74747467,-29.0853672,,
TW11,21729025,-9.596418381,-42.55540466,,
TW11,21729025,-5.493164063,-1.220703125,,
TW11,21729025,-7.155012608,-38.89329529,,
TW11,21729025,-3.10614562,-23.85809898,,
TW11,21729025,1.395952582,-1.045453668,,
TW11,21729025,-3.009456158,-41.46160507,,
TW11,21729025,-7.257744789,-10.91985416,,
TW11,21729025,-6.230420589,-6.230420589,,
TW11,21729025,-1.232789278,-5.505250454,,
TW11,21729025,-5.064105034,-4.453753471,,
TW11,21729025,-4.000522137,-6.441928387,,
TW11,21729025,-4.369150162,-69.67676544,,
TW11,21729025,-6.689694881,-4.858640194,,
TW11,21729026,-2.290329218,-25.48368835,,
TW11,21729026,-2.62874198,-23.99104691,,
TW11,21729026,-7.064366341,-4.622960091,,
TW11,21729026,-1.311349392,-1.921700954,,
TW11,21729026,-1.903571725,-3.734626293,,
TW11,21729026,-5.456905365,-3.015499353,,
TW11,21729026,-2.840249777,-5.281656265,,
TW11,21729026,-7.354434013,-4.302676201,,
TW11,21729026,-3.130317926,-6.792427063,,
TW11,21729026,-3.063843966,-5.505250454,,
TW11,21729026,-7.197313786,-7.197313786,,
TW11,21729026,-2.858379126,-5.299785137,,
TW11,21729026,-5.015760422,-5.015760422,,
TW11,21729026,-6.593005657,-6.593005657,,
TW11,21729026,-5.547551632,-6.768254757,,
TW11,21729026,-2.211769104,-4.653175354,,
TW11,21729026,-0.223594144,-2.054648876,,
TW11,21729026,-4.532313347,-2.701258898,,
TW11,21729026,-4.23620224,-4.846553802,,
TW11,21729026,-3.529161453,-11.46373177,,
TW11,21729026,-3.547290802,-1.716236115,,
TW11,21729026,-4.937200069,-3.10614562,,
TW11,21729026,-4.344977856,-6.786384106,,
TW11,21729026,0.102732442,-0.507619143,,
TW11,21729026,-37.01389313,-7.717019081,,
TW11,21729026,-0.76747179,0.453231364,,
TW11,21729026,-1.130056858,-10.28532982,,
TW11,21729026,-2.519966364,-2.519966364,,
TW11,21729026,-4.876769543,-3.045714617,,
TW11,21729026,-4.079082012,-4.079082012,,
TW11,21729026,-18.1957283,-20.63713455,,
TW11,21729026,-3.335782766,-2.725431204,,
TW11,21729026,-3.801100254,-6.852858067,,
TW11,21729026,-6.544661045,-24.24485588,,
TW11,21729026,-2.006304264,-7.499468327,,
TW11,21729026,-3.764841795,-3.154490232,,
TW11,21729026,-12.30976391,-44.65839767,,
TW11,21729026,-5.396474838,-3.565419912,,
TW11,21729026,-2.33867383,-3.559376955,,
TW11,21729026,-30.81973267,0.30819732,,
TW11,21729026,-2.95506835,-2.95506835,,
TW11,21729026,-3.770884991,-3.160533428,,
TW11,21729026,-4.931157112,-3.100102425,,
TW11,21729026,-3.408299923,-6.460057735,,
TW11,21729026,-2.109036684,-2.109036684,,
TW11,21729026,1.347607851,-4.755907536,,
TW11,21729026,-0.713083982,-1.933787107,,
TW11,21729026,-5.124536037,-5.124536037,,
TW11,21729026,-7.142926216,-1.649762154,,
TW11,21729026,-4.749864578,-5.360216141,,
TW11,21729026,-1.879399419,-1.879399419,,
TW11,21729026,-4.326848507,-7.988957882,,
TW11,21729026,-5.988697052,-4.157642365,,
TW11,21729026,-3.293481112,-1.462426543,,
TW11,21729026,-4.435624123,-5.656327248,,
TW11,21729026,-3.668152571,-7.94061327,,
TW11,21729026,-1.069625974,-2.90068078,,
TW11,21729026,-6.532574654,-5.311871529,,
TW11,21729026,-6.109558582,-7.94061327,,
TW11,21729026,-3.462687492,-3.462687492,,
TW11,21729026,-6.840772152,-5.009717464,,
TW11,21729027,-3.444558382,-2.83420682,,
TW11,21729027,-5.23935461,1.474512696,,
TW11,21729027,-1.619546771,-1.619546771,,
TW11,21729027,-4.52627039,-3.915918827,,
TW11,21729027,-4.822381496,-2.380975485,,
TW11,21729027,-5.124536037,-3.903832674,,
TW11,21729027,-2.918809891,-2.308458328,,
TW11,21729027,-3.61980772,-1.178401589,,
TW11,21729027,-7.801622391,-4.139513016,,
TW11,21729027,-5.342086792,-3.511032343,,
TW11,21729027,-6.278765202,-6.278765202,,
TW11,21729027,-3.263265848,-2.652914286,,
TW11,21729027,-5.879921436,-2.217812061,,
TW11,21729027,-5.934309483,-2.882551432,,
TW11,21729027,-3.831315756,-3.831315756,,
TW11,21729027,-5.203095913,-0.930635035,,
TW11,21729027,-4.357064247,-7.40882206,,
TW11,21729027,-5.305828571,-4.695477009,,
TW11,21729027,-6.327109814,-6.327109814,,
TW11,21729027,-4.647132397,-6.478187084,,
TW11,21729027,-7.656588554,-2.163424253,,
TW11,21729027,-8.001044273,-3.118231773,,
TW11,21729027,-1.311349392,-0.090646274,,
TW11,21729027,-1.903571725,-1.903571725,,
TW11,21729027,-5.160794258,-0.277981907,,
TW11,21729027,-4.357064247,-0.08460319,,
TW11,21729027,-2.967154741,-5.408560753,,
TW11,21729027,-7.414865017,-0.700997829,,
TW11,21729027,-3.281394958,-2.060691833,,
TW11,21729027,-4.852597237,-2.411190748,,
TW11,21729027,-1.891485572,-1.891485572,,
TW11,21729027,-6.574876308,-0.471360624,,
TW11,21729027,-4.985545158,-4.985545158,,
TW11,21729027,-4.0307374,-2.810034513,,
TW11,21729027,-4.351020813,-3.740669489,,
TW11,21729027,-5.330000877,-4.109297752,,
TW11,21729027,-6.399626732,-4.568572044,,
